,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_RADIO,QT_GEL1,QT_GEL2,QT_TVCOR,QT_FREEZ,QT_VIDEO,QT_BANHO,QT_MOTO,QT_AUTO,QT_ASPIR,QT_MLAVA,QT_EMPRE,QT_MICRO,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIASEMANA,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,ANDA_O,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM,orig_lat,orig_lon,dest_lat,dest_lon,HORA_SAIDA,HORA_CHEG
163232,368,23,-23.521613673982035,-46.185618147819106,3681040,0,128.84867,1040,6,2008-02-15,1,4,1,368104001,0,128.84867,1,4,2,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1,3,2001.0,0.0,0.0,3500.0,1,36810400104,0,130.93305,4,3,14,1,3,2,8,2,0.0,369.0,23.0,374107.69,7395486.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,152.17969,5,2,369.0,23.0,-23.54607025608165,-46.233391225164596,368.0,23.0,-23.521613673982035,-46.185618147819106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,1.0,1.0,1200,15,4.0,0.0,0.0,0.0,1.0,1.0,5578.67,163233,-23.54607025608165,-46.233391225164596,-23.521613673982035,-46.185618147819106,13:00:00,13:20:00
163462,368,23,-23.562038103098025,-46.180944753983944,3681288,0,120.12959,1288,6,2008-03-29,1,10,2,368128802,0,120.12959,2,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1,5,1995.0,0.0,0.0,1520.0,1,36812880202,1,122.07293,2,2,47,1,1,4,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,149.0,36.0,-23.481147031511593,-46.6046357705035,2.0,2.0,925.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.48512,6,2,368.0,23.0,-23.562038103098025,-46.180944753983944,149.0,36.0,-23.481147031511593,-46.6046357705035,370.0,23.0,-23.542168700043145,-46.26048840234072,7.0,36.0,-23.53503513787452,-46.63505344767987,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,13,12,0,1.0,20.0,10200,12,1.0,2.0,0.0,0.0,2.0,5.0,44180.33,163463,-23.562038103098025,-46.180944753983944,-23.481147031511593,-46.6046357705035,04:00:00,06:50:00
163463,368,23,-23.562038103098025,-46.180944753983944,3681288,0,120.12959,1288,6,2008-03-29,1,10,2,368128802,0,120.12959,2,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1,5,1995.0,0.0,0.0,1520.0,1,36812880202,0,122.07293,2,2,47,1,1,4,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,149.0,36.0,-23.481147031511593,-46.6046357705035,2.0,2.0,925.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.48512,6,2,149.0,36.0,-23.481147031511593,-46.6046357705035,368.0,23.0,-23.562038103098025,-46.180944753983944,7.0,36.0,-23.53503513787452,-46.63505344767987,370.0,23.0,-23.542168700043145,-46.26048840234072,0.0,0.0,0.0,0.0,3,3,3.0,2.0,2.0,12,13,15,0,20.0,1.0,10800,12,1.0,2.0,0.0,0.0,2.0,5.0,44180.33,163464,-23.481147031511593,-46.6046357705035,-23.562038103098025,-46.180944753983944,17:00:00,20:00:00
163519,369,23,-23.573970804629436,-46.21580607314172,3690005,1,476.84964,5,6,2007-11-10,1,10,3,369000501,1,476.84964,1,4,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,1000.0,1,36900050101,1,464.86402,1,1,35,1,1,4,1,1,900.0,0.0,0.0,0.0,0.0,0.0,366.0,23.0,-23.527312153414595,-46.193553093224224,2.0,2.0,925.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,540.29797,6,2,369.0,23.0,-23.573970804629436,-46.21580607314172,366.0,23.0,-23.527340211624928,-46.19371006416084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,5.0,5634.49,163520,-23.573970804629436,-46.21580607314172,-23.527340211624928,-46.19371006416084,06:15:00,06:30:00
163520,369,23,-23.573970804629436,-46.21580607314172,3690005,0,476.84964,5,6,2007-11-10,1,10,3,369000501,0,476.84964,1,4,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,1000.0,1,36900050101,0,464.86402,1,1,35,1,1,4,1,1,900.0,0.0,0.0,0.0,0.0,0.0,366.0,23.0,-23.527312153414595,-46.193553093224224,2.0,2.0,925.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,540.29797,6,2,366.0,23.0,-23.527340211624928,-46.19371006416084,369.0,23.0,-23.573970804629436,-46.21580607314172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,5.0,5634.49,163521,-23.527340211624928,-46.19371006416084,-23.573970804629436,-46.21580607314172,17:00:00,17:15:00
163695,369,23,-23.55690366596652,-46.21667766956878,3690036,0,464.73456,36,6,2007-10-28,1,3,1,369003601,0,464.73456,1,3,2,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1,6,0.0,0.0,0.0,1830.0,1,36900360103,1,453.05346,3,3,28,1,1,4,1,1,850.0,0.0,0.0,0.0,0.0,0.0,362.0,37.0,-23.533942181872018,-46.307621527129285,2.0,1.0,916.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,526.57089,6,2,369.0,23.0,-23.533225177258533,-46.21865020217736,369.0,23.0,-23.55690366596652,-46.21667766956878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,2.0,2.0,15,0,0,0,0.0,0.0,3600,15,4.0,0.0,0.0,0.0,2.0,3.0,2629.61,163696,-23.533225177258533,-46.21865020217736,-23.55690366596652,-46.21667766956878,07:00:00,08:00:00
163696,369,23,-23.55690366596652,-46.21667766956878,3690036,0,464.73456,36,6,2007-10-28,1,3,1,369003601,0,464.73456,1,3,2,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1,6,0.0,0.0,0.0,1830.0,1,36900360103,0,453.05346,3,3,28,1,1,4,1,1,850.0,0.0,0.0,0.0,0.0,0.0,362.0,37.0,-23.533942181872018,-46.307621527129285,2.0,1.0,916.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,526.57089,6,2,369.0,23.0,-23.55690366596652,-46.21667766956878,369.0,23.0,-23.533225177258533,-46.21865020217736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,0.0,0.0,2400,15,4.0,0.0,0.0,0.0,2.0,3.0,2629.61,163697,-23.55690366596652,-46.21667766956878,-23.533225177258533,-46.21865020217736,21:00:00,21:40:00
163765,369,23,-23.55074667968943,-46.21405429269261,3690052,1,464.73456,52,6,2007-10-28,1,4,1,369005201,1,464.73456,1,4,2,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,5,0.0,0.0,0.0,1486.23,3,36900520101,1,453.05346,1,1,42,1,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,369.0,23.0,-23.541688243760323,-46.23732422150635,2.0,2.0,201.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,526.57089,6,2,369.0,23.0,-23.55074667968943,-46.21405429269261,369.0,23.0,-23.541688243760323,-46.23732422150635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,0.0,0.0,600,15,4.0,0.0,0.0,0.0,1.0,3.0,2578.57,163766,-23.55074667968943,-46.21405429269261,-23.541688243760323,-46.23732422150635,07:50:00,08:00:00
163766,369,23,-23.55074667968943,-46.21405429269261,3690052,0,464.73456,52,6,2007-10-28,1,4,1,369005201,0,464.73456,1,4,2,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,5,0.0,0.0,0.0,1486.23,3,36900520101,0,453.05346,1,1,42,1,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,369.0,23.0,-23.541688243760323,-46.23732422150635,2.0,2.0,201.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,526.57089,6,2,369.0,23.0,-23.541688243760323,-46.23732422150635,369.0,23.0,-23.55074667968943,-46.21405429269261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,0.0,0.0,600,15,4.0,0.0,0.0,0.0,1.0,3.0,2578.57,163767,-23.541688243760323,-46.23732422150635,-23.55074667968943,-46.21405429269261,18:00:00,18:10:00
163812,369,23,-23.544522669853812,-46.20377000441641,3691038,0,480.65191,1038,6,2008-02-19,1,4,1,369103801,0,480.65191,1,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5,1998.0,0.0,0.0,1768.7,3,36910380103,0,468.57072,3,3,21,1,4,3,1,1,380.0,366.0,23.0,377650.83,7396944.77,1.0,366.0,23.0,-23.52430116154588,-46.19456309136113,2.0,2.0,925.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,544.60616,2,4,369.0,23.0,-23.544522669853812,-46.20377000441641,366.0,23.0,-23.533176252849348,-46.19856505749257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,1.0,1364.11,163813,-23.544522669853812,-46.20377000441641,-23.533176252849348,-46.19856505749257,18:45:00,19:00:00
163813,369,23,-23.544522669853812,-46.20377000441641,3691038,0,480.65191,1038,6,2008-02-19,1,4,1,369103801,0,480.65191,1,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5,1998.0,0.0,0.0,1768.7,3,36910380103,0,468.57072,3,3,21,1,4,3,1,1,380.0,366.0,23.0,377650.83,7396944.77,1.0,366.0,23.0,-23.52430116154588,-46.19456309136113,2.0,2.0,925.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,544.60616,2,4,366.0,23.0,-23.533176252849348,-46.19856505749257,369.0,23.0,-23.544522669853812,-46.20377000441641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,3.0,1364.11,163814,-23.533176252849348,-46.19856505749257,-23.544522669853812,-46.20377000441641,22:50:00,23:05:00
163816,369,23,-23.544522669853812,-46.20377000441641,3691038,0,480.65191,1038,6,2008-02-19,1,4,1,369103801,0,480.65191,1,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5,1998.0,0.0,0.0,1768.7,3,36910380104,0,468.57072,4,3,19,1,3,2,2,3,0.0,366.0,23.0,377650.83,7396944.77,1.0,366.0,23.0,-23.52430116154588,-46.19456309136113,2.0,2.0,102.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,544.60616,2,4,369.0,23.0,-23.544522669853812,-46.20377000441641,366.0,23.0,-23.533176252849348,-46.19856505749257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,1.0,1364.11,163817,-23.544522669853812,-46.20377000441641,-23.533176252849348,-46.19856505749257,18:45:00,19:00:00
163817,369,23,-23.544522669853812,-46.20377000441641,3691038,0,480.65191,1038,6,2008-02-19,1,4,1,369103801,0,480.65191,1,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5,1998.0,0.0,0.0,1768.7,3,36910380104,0,468.57072,4,3,19,1,3,2,2,3,0.0,366.0,23.0,377650.83,7396944.77,1.0,366.0,23.0,-23.52430116154588,-46.19456309136113,2.0,2.0,102.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,544.60616,2,4,366.0,23.0,-23.533176252849348,-46.19856505749257,369.0,23.0,-23.544522669853812,-46.20377000441641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,3.0,1364.11,163818,-23.533176252849348,-46.19856505749257,-23.544522669853812,-46.20377000441641,22:50:00,23:05:00
163914,369,23,-23.547745088459195,-46.239644039062725,3691120,1,476.84964,1120,6,2007-11-24,1,7,2,369112001,1,476.84964,1,5,3,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5,1999.0,0.0,0.0,860.0,1,36911200101,1,464.86402,1,1,33,1,1,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,540.29797,6,3,369.0,23.0,-23.547745088459195,-46.239644039062725,370.0,23.0,-23.554049289848514,-46.237110264522556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,5.0,744.44,163915,-23.547745088459195,-46.239644039062725,-23.554049289848514,-46.237110264522556,15:00:00,15:05:00
163915,369,23,-23.547745088459195,-46.239644039062725,3691120,0,476.84964,1120,6,2007-11-24,1,7,2,369112001,0,476.84964,1,5,3,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5,1999.0,0.0,0.0,860.0,1,36911200101,0,464.86402,1,1,33,1,1,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,540.29797,6,3,370.0,23.0,-23.554049289848514,-46.237110264522556,370.0,23.0,-23.554049289848514,-46.237110264522556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4.0,2.0,1.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,5.0,0.0,163916,-23.554049289848514,-46.237110264522556,-23.554049289848514,-46.237110264522556,15:15:00,15:20:00
163916,369,23,-23.547745088459195,-46.239644039062725,3691120,0,476.84964,1120,6,2007-11-24,1,7,2,369112001,0,476.84964,1,5,3,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5,1999.0,0.0,0.0,860.0,1,36911200101,0,464.86402,1,1,33,1,1,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,540.29797,6,3,370.0,23.0,-23.554049289848514,-46.237110264522556,369.0,23.0,-23.547745088459195,-46.239644039062725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,5.0,744.44,163917,-23.554049289848514,-46.237110264522556,-23.547745088459195,-46.239644039062725,15:25:00,15:30:00
163919,369,23,-23.547745088459195,-46.239644039062725,3691120,0,476.84964,1120,6,2007-11-24,1,7,2,369112001,0,476.84964,1,5,3,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5,1999.0,0.0,0.0,860.0,1,36911200103,1,464.86402,3,3,13,2,3,2,8,2,0.0,370.0,23.0,370436.53,7395442.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,540.29797,6,2,369.0,23.0,-23.547745088459195,-46.239644039062725,370.0,23.0,-23.554049289848514,-46.237110264522556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,5.0,744.44,163920,-23.547745088459195,-46.239644039062725,-23.554049289848514,-46.237110264522556,12:55:00,13:00:00
163920,369,23,-23.547745088459195,-46.239644039062725,3691120,0,476.84964,1120,6,2007-11-24,1,7,2,369112001,0,476.84964,1,5,3,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5,1999.0,0.0,0.0,860.0,1,36911200103,0,464.86402,3,3,13,2,3,2,8,2,0.0,370.0,23.0,370436.53,7395442.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,540.29797,6,2,370.0,23.0,-23.554049289848514,-46.237110264522556,369.0,23.0,-23.547745088459195,-46.239644039062725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,5.0,744.44,163921,-23.554049289848514,-46.237110264522556,-23.547745088459195,-46.239644039062725,13:00:00,13:05:00
163922,369,23,-23.547745088459195,-46.239644039062725,3691120,0,476.84964,1120,6,2007-11-24,1,7,2,369112001,0,476.84964,1,5,3,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5,1999.0,0.0,0.0,860.0,1,36911200105,1,464.86402,5,3,6,2,2,1,8,2,0.0,370.0,23.0,373735.67,7394600.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,540.29797,6,2,369.0,23.0,-23.547745088459195,-46.239644039062725,370.0,23.0,-23.554049289848514,-46.237110264522556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,5.0,744.44,163923,-23.547745088459195,-46.239644039062725,-23.554049289848514,-46.237110264522556,12:55:00,13:00:00
163923,369,23,-23.547745088459195,-46.239644039062725,3691120,0,476.84964,1120,6,2007-11-24,1,7,2,369112001,0,476.84964,1,5,3,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5,1999.0,0.0,0.0,860.0,1,36911200105,0,464.86402,5,3,6,2,2,1,8,2,0.0,370.0,23.0,373735.67,7394600.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,540.29797,6,2,370.0,23.0,-23.554049289848514,-46.237110264522556,369.0,23.0,-23.547745088459195,-46.239644039062725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,0.0,0.0,300,15,4.0,0.0,0.0,0.0,1.0,5.0,744.44,163924,-23.554049289848514,-46.237110264522556,-23.547745088459195,-46.239644039062725,15:25:00,15:30:00
164022,370,23,-23.551870853911463,-46.24774530061106,3700011,0,193.22811,11,6,2007-10-24,1,3,1,370001101,0,193.22811,1,3,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1248.88,3,37000110103,1,230.15787,3,3,27,1,1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,369.0,23.0,-23.540423206565347,-46.232661175055526,2.0,2.0,334.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,267.50581,3,2,370.0,23.0,-23.551870853911463,-46.24774530061106,369.0,23.0,-23.540423206565347,-46.232661175055526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,3.0,1994.48,164023,-23.551870853911463,-46.24774530061106,-23.540423206565347,-46.232661175055526,11:30:00,11:45:00
164023,370,23,-23.551870853911463,-46.24774530061106,3700011,0,193.22811,11,6,2007-10-24,1,3,1,370001101,0,193.22811,1,3,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1248.88,3,37000110103,0,230.15787,3,3,27,1,1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,369.0,23.0,-23.540423206565347,-46.232661175055526,2.0,2.0,334.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,267.50581,3,2,369.0,23.0,-23.540423206565347,-46.232661175055526,370.0,23.0,-23.551870853911463,-46.24774530061106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,1.0,3.0,1994.48,164024,-23.540423206565347,-46.232661175055526,-23.551870853911463,-46.24774530061106,22:00:00,22:15:00
164066,370,23,-23.55546971991184,-46.237022360322094,3700025,1,185.91288,25,6,2007-10-24,1,4,1,370002501,1,185.91288,1,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1000.0,1,37000250101,1,221.44455,1,1,43,1,1,2,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,370.0,23.0,-23.55546971991184,-46.237022360322094,3.0,1.0,333.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257.37858,3,2,370.0,23.0,-23.55546971991184,-46.237022360322094,370.0,23.0,-23.54236728201037,-46.267415340102595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,9.0,2.0,2.0,15,0,0,0,0.0,0.0,1200,15,4.0,0.0,0.0,0.0,2.0,3.0,3425.07,164067,-23.55546971991184,-46.237022360322094,-23.54236728201037,-46.267415340102595,08:00:00,08:20:00
164067,370,23,-23.55546971991184,-46.237022360322094,3700025,0,185.91288,25,6,2007-10-24,1,4,1,370002501,0,185.91288,1,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1000.0,1,37000250101,0,221.44455,1,1,43,1,1,2,1,1,1000.0,0.0,0.0,0.0,0.0,0.0,370.0,23.0,-23.55546971991184,-46.237022360322094,3.0,1.0,333.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,257.37858,3,2,370.0,23.0,-23.54236728201037,-46.267415340102595,370.0,23.0,-23.55546971991184,-46.237022360322094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,9.0,2.0,2.0,15,0,0,0,0.0,0.0,900,15,4.0,0.0,0.0,0.0,2.0,3.0,3425.07,164068,-23.54236728201037,-46.267415340102595,-23.55546971991184,-46.237022360322094,10:00:00,10:15:00
164207,370,23,-23.54765364173974,-46.26224307967598,3701002,0,193.22811,1002,6,2007-11-28,1,7,2,370100201,0,193.22811,1,3,2,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,5,0.0,0.0,0.0,1300.0,1,37010020102,1,230.15787,2,3,28,1,1,4,1,1,700.0,0.0,0.0,0.0,0.0,0.0,363.0,37.0,-23.56822229294874,-46.32597562594261,2.0,2.0,907.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,267.50581,3,2,370.0,23.0,-23.54765364173974,-46.26224307967598,363.0,37.0,-23.56822229294874,-46.32597562594261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,1.0,1.0,3000,15,4.0,0.0,0.0,0.0,2.0,3.0,6892.83,164208,-23.54765364173974,-46.26224307967598,-23.56822229294874,-46.32597562594261,13:00:00,13:50:00
